Imports successful
Model Init Done.
Preprocessing Step Successful.
Initialization of train_data and val_data successful.
Training loop started:
[Epoch 0] train=0.131330 val_top1=0.201200 val_top5=0.555400 loss=142394.845612 time: 31.546753
[Epoch 1] train=0.224259 val_top1=0.253700 val_top5=0.654600 loss=125760.689178 time: 31.258301
[Epoch 2] train=0.288061 val_top1=0.322900 val_top5=0.727800 loss=114925.715775 time: 31.534307
[Epoch 3] train=0.343369 val_top1=0.335600 val_top5=0.740000 loss=105099.405350 time: 31.641611
[Epoch 4] train=0.395513 val_top1=0.378800 val_top5=0.751500 loss=96603.324326 time: 31.346834
[Epoch 5] train=0.434675 val_top1=0.438100 val_top5=0.809200 loss=90174.776993 time: 31.351593
[Epoch 6] train=0.463962 val_top1=0.460700 val_top5=0.814300 loss=84987.808197 time: 31.352112
[Epoch 7] train=0.491967 val_top1=0.515000 val_top5=0.866100 loss=80510.654861 time: 31.415373
[Epoch 8] train=0.523337 val_top1=0.520400 val_top5=0.864200 loss=75509.399811 time: 31.467421
[Epoch 9] train=0.543610 val_top1=0.552700 val_top5=0.873300 loss=71584.862717 time: 31.322596
[Epoch 10] train=0.565345 val_top1=0.559000 val_top5=0.889100 loss=67994.806030 time: 31.278186
[Epoch 11] train=0.585176 val_top1=0.556200 val_top5=0.880200 loss=65084.934296 time: 31.488527
[Epoch 12] train=0.603285 val_top1=0.594600 val_top5=0.900600 loss=62477.186172 time: 31.638526
[Epoch 13] train=0.616887 val_top1=0.573100 val_top5=0.887300 loss=59839.785561 time: 31.397042
[Epoch 14] train=0.629607 val_top1=0.546900 val_top5=0.869100 loss=57820.022285 time: 31.444323
[Epoch 15] train=0.641086 val_top1=0.587100 val_top5=0.891200 loss=56043.637924 time: 31.177463
[Epoch 16] train=0.648978 val_top1=0.627800 val_top5=0.916900 loss=54441.041298 time: 31.394701
[Epoch 17] train=0.661198 val_top1=0.628000 val_top5=0.915600 loss=53114.917442 time: 31.252235
[Epoch 18] train=0.669872 val_top1=0.629500 val_top5=0.917000 loss=51535.880524 time: 31.245723
[Epoch 19] train=0.674940 val_top1=0.641500 val_top5=0.924100 loss=50478.558205 time: 31.263592
[Epoch 20] train=0.685196 val_top1=0.641700 val_top5=0.921200 loss=49084.305206 time: 31.414818
[Epoch 21] train=0.688662 val_top1=0.630700 val_top5=0.907000 loss=48214.594604 time: 31.507964
